feature_ID,lower_PIN,PIN,owner_middleinitial,owner_name,owner_address,owner_address2,owner_city,owner_state,street_number,street_directionality,street_name,street_type,full_address,city,state,zipcode,tax_code,first_name,last_name,firestation,firezone
558,1804460002,1804460002, ,HUMAN SERVICE CENTER FOUNDATION,P O BOX 1346, ,PEORIA,IL,606,W,FAYETTE,ST,606 W FAYETTE ST,PEORIA,IL,61603,120, ,HUMAN SERVICE CENTER FOUNDATION,1,106
566,1804461001,1804461001,B,"NETZLEY, JASON B",1820 COPPERFIELD DR, ,MORTON,IL,330,NE,PERRY,AVE,330 NE PERRY AVE,PEORIA,IL,61603,120,JASON,NETZLEY,1,106
1913,1804478004,1804478004, ,"CONN, VAN COURTNEY",835 S SECOND ST, ,SPRINGFIELD,IL,321,NE,MADISON,AVE,321 NE MADISON AVE,PEORIA,IL,61603,120,VAN COURTNEY,CONN,1,106
1935,1804460001,1804460001,LOU,"BENASSI, A LOU",300 NE PERRY AVE, ,PEORIA,IL,300,NE,PERRY,AVE,300 NE PERRY AVE,PEORIA,IL,61603,120,A,BENASSI,1,106
1939,1804455002,1804455002, ,J&J FAMILY TRUST,726 S CUMMINGS, ,WASHINGTON,IL,708,W,FAYETTE,ST,708 W FAYETTE ST,PEORIA,IL,61602,120, ,J&J FAMILY TRUST,1,106
122,1804482003,1804482003, ,"MITCHELL, JOHN",101 CLIFFWOOD CT, ,EAST PEORIA,IL,415,NE,JEFFERSON,AVE,415 NE JEFFERSON AVE,PEORIA,IL,61603,120,JOHN,MITCHELL,1,107
123,1809233013,1809233013, ,PEORIA LABOR TEMPLE ASSN,400 NE JEFFERSON ST, ,PEORIA,IL,400,NE,JEFFERSON,ST,400 NE JEFFERSON ST,PEORIA,IL,61603,120, ,PEORIA LABOR TEMPLE ASSN,1,107
422,1810101003,1810101003, ,BRYAN STREET PROPERTIES INC,ATTN DAVID M SEGHETTI,4915 N SHERIDAN RD,PEORIA,IL,509,NE,ADAMS,ST,509 NE ADAMS ST,PEORIA,IL,61603,120, ,BRYAN STREET PROPERTIES INC,1,107
423,1809233007,1809233007, ,"THE SALVATION ARMY, C/O MAJOR BARRY SWANSON",401 NE ADAMS ST, ,PEORIA,IL,412,NE,JEFFERSON,AVE,412 NE JEFFERSON AVE,PEORIA,IL,61603,120,C/O MAJOR BARRY SWANSON,THE SALVATION ARMY,1,107
424,1809234009,1809234009, ,BRYAN STREET PROPERTIES INC,ATTN DAVID M SEGHETTI,4915 N SHERIDAN RD,PEORIA,IL,306,NW,BRYAN,ST,306 NW BRYAN ST,PEORIA,IL,61603,120, ,BRYAN STREET PROPERTIES INC,1,107
425,1809233006,1809233006, ,SALVATION ARMY,P O BOX 1468, ,PEORIA,IL,416,NE,JEFFERSON,AVE,416 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,SALVATION ARMY,1,107
426,1809234008,1809234008,E,"GUSTIN, DIANA E",P O BOX 5939, ,PEORIA,IL,310,NW,BRYAN,ST,310 NW BRYAN ST,PEORIA,IL,61603,120,DIANA,GUSTIN,1,107
428,1803356012,1803356012, ,SOUTH SIDE TRUST & SAVINGS BANK,2119 SW ADAMS ST, ,PEORIA,IL,601,NE,ADAMS,ST,601 NE ADAMS ST,PEORIA,IL,61603,120, ,SOUTH SIDE TRUST & SAVINGS BANK,1,107
429,1803355001,1803355001, ,"CAMPBELL, ROLAND",27612 SCHUCK RD, ,WASHINGTON,IL,523,NE,ADAMS,ST,523 NE ADAMS ST,PEORIA,IL,61602,120,ROLAND,CAMPBELL,1,107
430,1804485002,1804485002,E,"GUSTIN, DIANA E",P O BOX 5939, ,PEORIA,IL,508,NE,JEFFERSON,AVE,508 NE JEFFERSON AVE,PEORIA,IL,61603,120,DIANA,GUSTIN,1,107
431,1804483021,1804483021,M,"SEGHETTI, ROSE M",3415 N SHERIDAN RD, ,PEORIA,IL,507,NE,JEFFERSON,ST,507 NE JEFFERSON ST,PEORIA,IL,61603,120,ROSE,SEGHETTI,1,107
433,1803356001,1803356001, ,FREY CORPORATION,P O BOX 1388, ,PEORIA,IL,600,NE,JEFFERSON,AVE,600 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,FREY CORPORATION,1,107
434,1803356002,1803356002, ,EMPYREAN HOLDINGS LLC,1803 W DETWEILLER DR, ,PEORIA,IL,606,NE,JEFFERSON,AVE,606 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,EMPYREAN HOLDINGS LLC,1,107
435,1803356003,1803356003, ,SCHMIDT INVESTMENT PROPERTIES LLC,350 N WALNUT, ,CHAMPAIGN,IL,608,NE,JEFFERSON,AVE,608 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,SCHMIDT INVESTMENT PROPERTIES LLC,1,107
436,1803356004,1803356004, ,SCHMIDT INVESTMENT PROPERTIES LLC,350 N WALNUT, ,CHAMPAIGN,IL,614,NE,JEFFERSON,AVE,614 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,SCHMIDT INVESTMENT PROPERTIES LLC,1,107
460,1810104007,1810104007, ,TCM CORP,1506 SW WASHINGTON ST, ,PEORIA,IL,100,S,EATON,AVE,100 S EATON AVE,PEORIA,IL,61602,123, ,TCM CORP,1,107
461,1809236001,1809236001,M,"NAJEEB, SYED M",10614 N ALEX DR, ,PEORIA,IL,400,NE,ADAMS,ST,400 NE ADAMS ST,PEORIA,IL,61603,38,SYED,NAJEEB,1,107
462,1809233012,1809233012, ,THE SALVATION ARMY,P O BOX 1468, ,PEORIA,IL,405,NE,ADAMS,ST,405 NE ADAMS ST,PEORIA,IL,61603,120, ,THE SALVATION ARMY,1,107
549,1809229002,1809229002,A,"HUBER, KERMIT A",P O BOX 5605, ,PEORIA,IL,403,NE,JEFFERSON,AVE,403 NE JEFFERSON AVE,PEORIA,IL,61603,120,KERMIT,HUBER,1,107
568,1804476013,1804476013, ,SCOTTISH RITE CATHEDERAL ASSOCIATION OF PEORIA,400 NE PERRY AVE, ,PEORIA,IL,400,NE,PERRY,AVE,400 NE PERRY AVE,PEORIA,IL,61603,120, ,SCOTTISH RITE CATHEDERAL ASSOCIATION OF PEORIA,1,107
569,1804477003,1804477003, ,THE CHRISTIAN,521 NE MONRE STREET, ,PEORIA,IL,521,NE,MONROE,ST,521 NE MONROE ST,PEORIA,IL,61603,120, ,THE CHRISTIAN,1,107
570,1804431023,1804431023, ,COMMUNITY WORKSHOP & TRAINING CENTER INC,3215 N UNIVERSITY ST, ,PEORIA,IL,505,NE,PERRY,AVE,505 NE PERRY AVE,PEORIA,IL,61603,120, ,COMMUNITY WORKSHOP & TRAINING CENTER INC,1,107
571,1804431022,1804431022, ,WESTERN AVENUE PEORIA PROPERTIES LLC,519 NE PERRY ST, ,PEORIA,IL,519,NE,PERRY,AVE,519 NE PERRY AVE,PEORIA,IL,61603,120, ,WESTERN AVENUE PEORIA PROPERTIES LLC,1,107
573,1804431021,1804431021, ,WESTERN AVENUE PEORIA PROPERTIES LLC,519 NE PERRY ST, ,PEORIA,IL,703, ,HANCOCK,AVE,703 HANCOCK AVE,PEORIA,IL,61603,120, ,WESTERN AVENUE PEORIA PROPERTIES LLC,1,107
575,1804432018,1804432018, ,COMMUNITY WORKSHOP CENTER,3215 N UNIVERSITY, ,PEORIA,IL,615,NE,PERRY,AVE,615 NE PERRY AVE,PEORIA,IL,61603,120, ,COMMUNITY WORKSHOP CENTER,1,107
1306,1804436022,1804436022, ,SOUTH SIDE OFFICE OF CONCERN,202 NE MADISON AVE, ,PEORIA,IL,611,NE,MONROE,ST,611 NE MONROE ST,PEORIA,IL,61603,120, ,SOUTH SIDE OFFICE OF CONCERN,1,107
1679,1809233012,1809233012, ,THE SALVATION ARMY,P O BOX 1468, ,PEORIA,IL,405,NE,ADAMS,ST,405 NE ADAMS ST,PEORIA,IL,61603,120, ,THE SALVATION ARMY,1,107
1865,1804485003,1804485003, ,TRANSMISSION REPAIR CO,512 NE JEFFERSON ST, ,PEORIA,IL,512,NE,JEFFERSON,ST,512 NE JEFFERSON ST,PEORIA,IL,61602,120, ,TRANSMISSION REPAIR CO,1,107
1866,1803356008,1803356008, ,SOUTH SIDE TRUST & SAVINGS BANK,2119 SW ADAMS ST, ,PEORIA,IL,607,NE,ADAMS,ST,607 NE ADAMS ST,PEORIA,IL,61602,120, ,SOUTH SIDE TRUST & SAVINGS BANK,1,107
1872,1804483021,1804483021,M,"SEGHETTI, ROSE M",3415 N SHERIDAN RD, ,PEORIA,IL,507,NE,JEFFERSON,ST,507 NE JEFFERSON ST,PEORIA,IL,61603,120,ROSE,SEGHETTI,1,107
1877,1810151003,1810151003, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL,600,NE,WATER,ST,600 NE WATER ST,PEORIA,IL,61603,123, ,CITY OF PEORIA,1,107
1878,1809236014,1809236014, ,POLAR SUPPLY CORPORATION,P O BOX 954, ,PEKIN,IL,422,NE,ADAMS,ST,422 NE ADAMS ST,PEORIA,IL,61603,38, ,POLAR SUPPLY CORPORATION,1,107
1879,1810104008,1810104008, ,CITADEL BROADCASTING COMPANY,C/O CUMULUS BROADCASTING LLC,120 EATON ST,PEORIA,IL,120,S,EATON,ST,120 S EATON ST,PEORIA,IL,61603,38, ,CITADEL BROADCASTING COMPANY,1,107
1916,1804482006,1804482006, ,THE CHILDRENS HOME,2130 N KNOXVILLE AVE, ,PEORIA,IL, , , , , , , , ,120, ,THE CHILDRENS HOME,1,107
1917,1804476011,1804476011,V,"GRAYEB, CHARLES V",510 W HIGH ST, ,PEORIA,IL,601,NW,BRYAN,ST,601 NW BRYAN ST,PEORIA,IL,61603,120,CHARLES,GRAYEB,1,107
1918,1804457021,1804457021, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL,403,NE,PERRY,AVE,403 NE PERRY AVE,PEORIA,IL,61603,120, ,OSF HEALTHCARE SYSTEM,1,107
1921,1804477001,1804477001, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL,505,NE,MONROE,ST,505 NE MONROE ST,PEORIA,IL,61603,120, ,CITY OF PEORIA,1,107
1936,1804479008,1804479008, ,CATHOLIC DIOCESE PEORIA SPALDING INSTITUTE,607 NE MADISON AVE, ,PEORIA,IL,401,NE,MADISON,AVE,401 NE MADISON AVE,PEORIA,IL,61603,120, ,CATHOLIC DIOCESE PEORIA SPALDING INSTITUTE,1,107
1937,1804479010,1804479010, ,CATHOLIC DIOCESE PEORIA SPALDING INSTITUTE,607 NE MADISON AVE, ,PEORIA,IL,415,NE,MADISON,AVE,415 NE MADISON AVE,PEORIA,IL,61603,120, ,CATHOLIC DIOCESE PEORIA SPALDING INSTITUTE,1,107
1938,1804436021,1804436021, ,SOUTH SIDE OFFICE OF CONCERN,202 NE MADISON AVE, ,PEORIA,IL,605,NE,MONROE,ST,605 NE MONROE ST,PEORIA,IL,61603,120, ,SOUTH SIDE OFFICE OF CONCERN,1,107
115,1804429030,1804429030, ,OSF HEALTHCARE SYSTEM,C/O REGIONAL PROPERTY MANAGER,800 NE GLEN OAK AVE,PEORIA,IL,700,NE,GREENLEAF,ST,700 NE GREENLEAF ST,PEORIA,IL,61603,120, ,OSF HEALTHCARE SYSTEM,1,108
537,1804251001,1804251001, ,SECOND CHANCE INVESTMENTS LLC,P O BOX 9565, ,PEORIA,IL,1514,N,KNOXVILLE,AVE,1514 N KNOXVILLE AVE,PEORIA,IL,61603,121, ,SECOND CHANCE INVESTMENTS LLC,1,108
538,1804253001,1804253001, ,OSF HEALTHCARE SYSTEM,C/O STACEY STORMS,800 NE GLEN OAK AVE,PEORIA,IL,304,E,ILLINOIS,AVE,304 E ILLINOIS AVE,PEORIA,IL,61603,121, ,OSF HEALTHCARE SYSTEM,1,108
539,1804251008,1804251008, ,CONSOLIDATED PROPERTIES,P O BOX 9565, ,PEORIA,IL,1506,N,KNOXVILLE,AVE,1506 N KNOXVILLE AVE,PEORIA,IL,61603,121, ,CONSOLIDATED PROPERTIES,1,108
540,1804256045,1804256045, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL,200,E,PENNSYLVANIA,AVE,200 E PENNSYLVANIA AVE,PEORIA,IL,61603,121, ,OSF HEALTHCARE SYSTEM,1,108
541,1804281019,1804281019, ,OSF SAINT FRANCIS INC,"ATTN EXECUTIVE DIRECTOR, REAL ESTATE",3300 W WILLOW KNOLLS SUITE 2,PEORIA,IL,801,NE,GLEN OAK,AVE,801 NE GLEN OAK AVE,PEORIA,IL,61603,121, ,OSF SAINT FRANCIS INC,1,108
542,1804260023,1804260023, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL, ,NE,GLEN OAK,AVE,NE GLEN OAK AVE,PEORIA,IL,61603,121, ,OSF HEALTHCARE SYSTEM,1,108
572,1804406028,1804406028, ,20/20 LAND TRUST,400 ST MARKS CT, ,PEORIA,IL,400, ,ST MARKS,CT,400 ST MARKS CT,PEORIA,IL,61603,120, ,20/20 LAND TRUST,1,108
574,1804406029,1804406029, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL,416, ,ST MARKS,CT,416 ST MARKS CT,PEORIA,IL,61602,120, ,OSF HEALTHCARE SYSTEM,1,108
1905,1804403014,1804403014, ,OSF HEALTHCARE SYSTEM,C/O REGIONAL PROPERTY MANAGER,800 NE GLEN OAK AVE,PEORIA,IL, ,NE,GLEN OAK,AVE,NE GLEN OAK AVE,PEORIA,IL,61603,121, ,OSF HEALTHCARE SYSTEM,1,108
1908,1804279022,1804279022, ,EASTER SEAL CENTER INC,ATTN STEVEN R THOMPSON,507 E ARMSTRONG AVE,PEORIA,IL,507,E,ARMSTRONG,AVE,507 E ARMSTRONG AVE,PEORIA,IL,61603,121, ,EASTER SEAL CENTER INC,1,108
1910,1804282002,1804282002, ,COMMERCE BANK,C/O EDWARD F SUTKOWSKI,416 MAIN ST SUITE 400,PEORIA,IL,828,NE,GLEN OAK,AVE,828 NE GLEN OAK AVE,PEORIA,IL,61603,121, ,COMMERCE BANK,1,108
1912,1804403013,1804403013, ,OSF HEALTHCARE SYSTEM,C/O REGIONAL PROPERTY MANAGER,800 NE GLEN OAK AVE,PEORIA,IL,504,NE,GLEN OAK,AVE,504 NE GLEN OAK AVE,PEORIA,IL,61603,121, ,OSF HEALTHCARE SYSTEM,1,108
1919,1804406022,1804406022, ,METHODIST SERVICES INC,PO BOX 87, ,PEORIA,IL,415, ,ST MARKS,CT,415 ST MARKS CT,PEORIA,IL,61603,120, ,METHODIST SERVICES INC,1,108
1920,1804428016,1804428016, ,OSF HEALTHCARE SYSTEM,ATTN  CORP DIRECTOR OF REAL ESTATE,800 NE GLEN OAK AVENUE,PEORIA,IL,519,NE,GLENDALE,AVE,519 NE GLENDALE AVE,PEORIA,IL,61603,120, ,OSF HEALTHCARE SYSTEM,1,108
511,1433452011,1433452011, ,MRE INC,411 HAMILTON BLVD SUITE 2000, ,PEORIA,IL,2014,N,KNOXVILLE,AVE,2014 N KNOXVILLE AVE,PEORIA,IL,61604,121, ,MRE INC,1,109
518,1433452003,1433452003,E,"DEMANES, LOUIS E",1916 N KNOXVILLE AVE, ,PEORIA,IL,1916,N,KNOXVILLE,AVE,1916 N KNOXVILLE AVE,PEORIA,IL,61602,121,LOUIS,DEMANES,1,109
520,1433452004,1433452004,D,"MACDONALD, CHARLES D",1200 W PIONEER PKWY, ,PEORIA,IL,1900,N,KNOXVILLE,AVE,1900 N KNOXVILLE AVE,PEORIA,IL,61602,121,CHARLES,MACDONALD,1,109
530,1804207029,1804207029,P,"HERMES, JOHN P",205 S LEE, ,BLOOMINGTON,IL,1636,N,KNOXVILLE,AVE,1636 N KNOXVILLE AVE,PEORIA,IL,61603,121,JOHN,HERMES,1,109
533,1804207030,1804207030, ,JET PEORIA REALTY LTD,C/O JOSEPH MORRISSEY,1510 E PERSHING RD,DECATUR,IL,1614,N,KNOXVILLE,AVE,1614 N KNOXVILLE AVE,PEORIA,IL,61602,121, ,JET PEORIA REALTY LTD,1,109
1899,1433452012,1433452012, ,MJM LIMITED PARTNERSHIP,C/O MALOOF COMMERCIAL,411 HAMILTON BLVD #2000,PEORIA,IL,2004,N,KNOXVILLE,AVE,2004 N KNOXVILLE AVE,PEORIA,IL,61604,121, ,MJM LIMITED PARTNERSHIP,1,109
1904,1804207026,1804207026,J,"RASHID, FLOYD J",2819 N KNOXVILLE AVE, ,PEORIA,IL,1622,N,KNOXVILLE,AVE,1622 N KNOXVILLE AVE,PEORIA,IL,61603,121,FLOYD,RASHID,1,109
1909,1804207021,1804207021, ,1600 N KNOXVILLE LLC,3132 W DEVON AVE, ,CHICAGO,IL,1600,N,KNOXVILLE,AVE,1600 N KNOXVILLE AVE,PEORIA,IL,61603,121, ,1600 N KNOXVILLE LLC,1,109
523,1804128026,1804128026, ,COSTIC ENTERPRISES INC,202 EAST RD, ,EAST PEORIA,IL,1835,N,KNOXVILLE,AVE,1835 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,COSTIC ENTERPRISES INC,1,110
524,1804128027,1804128027, ,PEORIA RESCUE MINISTRIES,601 SW ADAMS ST,P O BOX 837,PEORIA,IL,1831,N,KNOXVILLE,AVE,1831 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,PEORIA RESCUE MINISTRIES,1,110
525,1804128029,1804128029, ,PEORIA RESCUE MINISTRIES,601 SW ADAMS ST,P O BOX 837,PEORIA,IL,1825,N,KNOXVILLE,AVE,1825 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,PEORIA RESCUE MINISTRIES,1,110
526,1804128030,1804128030, ,PEORIA RESCUE MINISTRIES,C/O J BRIAN HELLER,200 WALNUT ST,WASHINGTON,IL,1821,N,KNOXVILLE,AVE,1821 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,PEORIA RESCUE MINISTRIES,1,110
527,1804128031,1804128031, ,LUCWORK ENTERPRISES,7211 N KNOXVILLE, ,PEORIA,IL,1811,N,KNOXVILLE,AVE,1811 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,LUCWORK ENTERPRISES,1,110
528,1804128032,1804128032, ,NELLIS MANAGEMENT COMPANY,2940 104TH ST, ,URBANDALE,IA,1801,N,KNOXVILLE,AVE,1801 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,NELLIS MANAGEMENT COMPANY,1,110
529,1804128036,1804128036, ,MARUTI GAGAN MANAGEMENT LLC,1246 RUE CONTI ST, ,DANVILLE,IL,1705,N,KNOXVILLE,AVE,1705 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,MARUTI GAGAN MANAGEMENT LLC,1,110
531,1804178052,1804178052, ,AQUA EXPESS CARWASH IV,ATTN TRACEY ERICKSON,250 S DIVERSATECH DR,MANTENO,IL,1633,N,KNOXVILLE,AVE,1633 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,AQUA EXPESS CARWASH IV,1,110
532,1804178029,1804178029, ,JCT INC,2819 N KNOXVILLE AVE, ,PEORIA,IL,1621,N,KNOXVILLE,AVE,1621 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,JCT INC,1,110
534,1804178055,1804178055, ,JCT LLC,1605 N KNOXVILLE AVE, ,PEORIA,IL,1605,N,KNOXVILLE,AVE,1605 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,JCT LLC,1,110
535,1804178033,1804178033, ,BFS RETAIL & COMMERCIAL OPERATIONS LLC,333 E LAKE ST, ,BLOOMINGDALE,IL,1601,N,KNOXVILLE,AVE,1601 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,BFS RETAIL & COMMERCIAL OPERATIONS LLC,1,110
536,1804178044,1804178044, ,SHANTI HOSPITALITY INC,1519 N KNOXVILLE AVE, ,PEORIA,IL,1519,N,KNOXVILLE,AVE,1519 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,SHANTI HOSPITALITY INC,1,110
666,1804127041,1804127041, ,CHURCH OF THE LIVING GOD MINISTRIES INC PEORIA,1703 N LINN ST, ,PEORIA,IL,1703,N,LINN,ST,1703 N LINN ST,PEORIA,IL,61604,1, ,CHURCH OF THE LIVING GOD MINISTRIES INC PEORIA,1,110
1309,1804178039,1804178039, ,CHRISTOPHER R & GEORGINA  PETRUZZI TRUST,1527 VIA TULIPAN, ,SAN CLEMENTE,CA,1509,N,KNOXVILLE,AVE,1509 N KNOXVILLE AVE,PEORIA,IL,61603,120, ,CHRISTOPHER R & GEORGINA  PETRUZZI TRUST,1,110
1903,1804178054,1804178054, ,"DONALDSON ENTERPRISES, INC",340 OLD MILL RD,NO 109,SANTA BARBARA,CA,1615,N,KNOXVILLE,AVE,1615 N KNOXVILLE AVE,PEORIA,IL,61602,120, ,"DONALDSON ENTERPRISES, INC",1,110
427,1810107005,1810107005, ,PMP FERMENTATION PRODUCTS INC,900 NE ADAMS ST, ,PEORIA,IL, ,NE,ADAMS,ST,NE ADAMS ST,PEORIA,IL,61602,38, ,PMP FERMENTATION PRODUCTS INC,1,111
432,1803357012,1803357012, ,MIRACLE REVIVAL CHURCH OF GOD IN CHRIST,701 NE ADAMS ST, ,PEORIA,IL,701,NE,ADAMS,ST,701 NE ADAMS ST,PEORIA,IL,61603,120, ,MIRACLE REVIVAL CHURCH OF GOD IN CHRIST,1,111
437,1803357024,1803357024, ,FUN ON THE RUN INC,P O BOX 1657, ,PEORIA,IL,721,NE,ADAMS,ST,721 NE ADAMS ST,PEORIA,IL,61602,120, ,FUN ON THE RUN INC,1,111
438,1803352004,1803352004, ,FULTON SHEEN APOSTOLATE,412 NE MADISON AVE, ,PEORIA,IL,605,NE,JEFFERSON,AVE,605 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,FULTON SHEEN APOSTOLATE,1,111
439,1803352006,1803352006, ,FULTON SHEEN APOSTOLATE,412 NE MADISON AVE, ,PEORIA,IL,613,NE,JEFFERSON,AVE,613 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,FULTON SHEEN APOSTOLATE,1,111
440,1803358017,1803358017, ,HERRIN HOLDINGS LLC,1022 W SHORE DR, ,GALESBURG,IL,817,NE,ADAMS,ST,817 NE ADAMS ST,PEORIA,IL,61603,1, ,HERRIN HOLDINGS LLC,1,111
441,1803352002,1803352002,D,"BOYCE COUNCIL BSA, W D",614 NE MADISON AVE, ,PEORIA,IL,614,NE,MADISON,AVE,614 NE MADISON AVE,PEORIA,IL,61603,120,W,BOYCE COUNCIL BSA,1,111
442,1803353002,1803353002, ,COMMUNITY WORKSHOP & TRAINING CENTER INC,3215 N UNIVERSITY ST, ,PEORIA,IL,702,NE,MADISON,AVE,702 NE MADISON AVE,PEORIA,IL,61603,120, ,COMMUNITY WORKSHOP & TRAINING CENTER INC,1,111
443,1804481012,1804481012, ,JOHN LANCASTER SPALDING NFP,412 NE MADISON AVE, ,PEORIA,IL,607,NE,MADISON,AVE,607 NE MADISON AVE,PEORIA,IL,61603,120, ,JOHN LANCASTER SPALDING NFP,1,111
444,1804481009,1804481009, ,ST MARYS ROMAN CATHOLIC CATHEDRAL,607 NE MADISON AVE, ,PEORIA,IL,607,NE,MADISON,AVE,607 NE MADISON AVE,PEORIA,IL,61603,120, ,ST MARYS ROMAN CATHOLIC CATHEDRAL,1,111
447,1803354018,1803354018,I,"GOMEZ, CESAR I",1719 S WEST LN, ,PEORIA,IL,823,NE,JEFFERSON,AVE,823 NE JEFFERSON AVE,PEORIA,IL,61603,1,CESAR,GOMEZ,1,111
450,1803354001,1803354001, ,PEORIA FRIENDSHIP HOUSE OF CHRISTIAN SERVICE,800 NE MADISON AVE, ,PEORIA,IL,800,NE,MADISON,AVE,800 NE MADISON AVE,PEORIA,IL,61603,1, ,PEORIA FRIENDSHIP HOUSE OF CHRISTIAN SERVICE,1,111
451,1803354008,1803354008, ,NEW FREEDOM TRUE HOLINESS,401 MORGAN ST, ,PEORIA,IL,401, ,MORGAN,ST,401 MORGAN ST,PEORIA,IL,61603,1, ,NEW FREEDOM TRUE HOLINESS,1,111
1862,1803357002,1803357002,E,"DANZ, WARREN E",710 NE JEFFERSON AVE, ,PEORIA,IL,710,NE,JEFFERSON,AVE,710 NE JEFFERSON AVE,PEORIA,IL,61602,120,WARREN,DANZ,1,111
1867,1803353008,1803353008, ,KED REALTY LLC,707 NE JEFFERSON AVE, ,PEORIA,IL,701,NE,JEFFERSON,AVE,701 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,KED REALTY LLC,1,111
1868,1803353010,1803353010, ,KED REALTY LLC,707 NE JEFFERSON AVE, ,PEORIA,IL,705,NE,JEFFERSON,AVE,705 NE JEFFERSON AVE,PEORIA,IL,61603,120, ,KED REALTY LLC,1,111
1869,1803358024,1803358024, ,"PATEL, NAYAN",800 NE JEFFERSON AVE, ,PEORIA,IL,800,NE,JEFFERSON,AVE,800 NE JEFFERSON AVE,PEORIA,IL,61603,1,NAYAN,PATEL,1,111
1870,1803358022,1803358022, ,REALTY INCOME PROPERTIES 17 LLC,C/O REALTY INCOME CORPORATION,600 LA TERRAZA BLVD,ESCONDIDO,CA,814,NE,JEFFERSON,AVE,814 NE JEFFERSON AVE,PEORIA,IL,61603,1, ,REALTY INCOME PROPERTIES 17 LLC,1,111
1873,1803357011,1803357011, ,BYWALAO LLC,10426 N CHURCHILL DR, ,PEORIA,IL,305, ,WAYNE,ST,305 WAYNE ST,PEORIA,IL,61603,120, ,BYWALAO LLC,1,111
121,1804433009,1804433009, ,CHICAGO TITLE & TRUST,C/O WARREN E DANZ #1101314,710 NE JEFFERSON AVE,PEORIA,IL,701,NE,PERRY,AVE,701 NE PERRY AVE,PEORIA,IL,61603,120, ,CHICAGO TITLE & TRUST,1,112
124,1804434020,1804434020, ,UNITY HOUSE OF PRAYER CHURCH,C/O PASTOR WAYNE WICKWARE,813 NE PERRY AVE,PEORIA,IL,813,NE,PERRY,AVE,813 NE PERRY AVE,PEORIA,IL,61603,1, ,UNITY HOUSE OF PRAYER CHURCH,1,112
125,1803179022,1803179022,G,"DINH, KHANH G",56 NORTH ST, ,EAST PEORIA,IL,1323,NE,MONROE,ST,1323 NE MONROE ST,PEORIA,IL,61603,1,KHANH,DINH,1,112
129,1803382003,1803382003, ,CITY OF PEORIA,419 FULTON ST, ,PEORIA,IL, , , , , , , , ,124, ,CITY OF PEORIA,1,112
130,1803401012,1803401012, ,SENTRY SAFETY SUPPLY INC,P O BOX 1607, ,PEORIA,IL,1309,NE,ADAMS,ST,1309 NE ADAMS ST,PEORIA,IL,61603,40, ,SENTRY SAFETY SUPPLY INC,1,112
131,1803405007,1803405007,R,"BUNTING, JAMES R",825 SW ADAMS ST, ,PEORIA,IL,1330,NE,ADAMS,ST,1330 NE ADAMS ST,PEORIA,IL,61602,40,JAMES,BUNTING,1,112
132,1803333011,1803333011,G,"ETNIER, ESTELLA G",1107 W CEDAR HILLS DR, ,DUNLAP,IL,1111,NE,ADAMS,ST,1111 NE ADAMS ST,PEORIA,IL,61603,1,ESTELLA,ETNIER,1,112
133,1803377016,1803377016, ,201 MORTON ST LLC,710 NE JEFFERSON, ,PEORIA,IL,1034,NE,ADAMS,ST,1034 NE ADAMS ST,PEORIA,IL,61603,38, ,201 MORTON ST LLC,1,112
320,1803184026,1803184026,A,"VEGA, MARIA A",1404 NE MONROE, ,PEORIA,IL,1402,NE,MONROE,ST,1402 NE MONROE ST,PEORIA,IL,61603,1,MARIA,VEGA,1,112
